MODEL_YEAR,ADI_CD,REGION_CD,DEALER_CD,SERIES_CD,ADI_PipeSales,ADI_PipeMinus_1,ADI_PipeMinus_2,ADI_PipeMinus_3,ADI_DS_UNITS,LAT,LONG,MOS,decile
2018,032,SO,NC038,N,1,0,0,2,0,35.11434,-80.69394,0,9
2018,032,SO,NC038,Q,1,2,4,9,0,35.11434,-80.69394,0,9
2018,032,SO,NC041,1,0,0,0,0,2,35.270919,-81.108026,0,6
2018,032,SO,NC041,2,1,8,9,9,21,35.270919,-81.108026,2.4230769231,6
2018,032,SO,NC041,4,3,4,8,11,15,35.270919,-81.108026,1.9565217391,6
2018,032,SO,NC041,6,1,1,3,7,1,35.270919,-81.108026,0.2727272727,6
2018,032,SO,NC041,8,2,1,7,8,19,35.270919,-81.108026,3.5625,6
2018,032,SO,NC041,B,0,0,1,0,0,35.270919,-81.108026,0,6
2018,032,SO,NC041,D,0,2,0,1,0,35.270919,-81.108026,0,6
2018,032,SO,NC041,E,0,0,0,1,0,35.270919,-81.108026,0,6
2018,032,SO,NC041,G,0,0,0,0,1,35.270919,-81.108026,0,6
2018,032,SO,NC041,J,0,1,2,0,0,35.270919,-81.108026,0,6
2018,032,SO,NC041,Q,1,1,1,5,3,35.270919,-81.108026,1.2857142857,6
2018,032,SO,NC043,1,0,0,0,1,0,35.6616,-81.37032,0,4
2018,032,SO,NC043,2,0,5,6,4,9,35.6616,-81.37032,1.8,4
2018,032,SO,NC043,4,2,7,13,10,2,35.6616,-81.37032,0.2,4
2018,032,SO,NC043,6,2,4,3,4,7,35.6616,-81.37032,1.9090909091,4
2018,032,SO,NC043,8,2,5,9,6,6,35.6616,-81.37032,0.9,4
2018,032,SO,NC043,D,1,0,1,0,0,35.6616,-81.37032,0,4
2018,032,SO,NC043,E,0,0,-1,0,0,35.6616,-81.37032,0,4
2018,032,SO,NC043,G,0,0,0,0,1,35.6616,-81.37032,0,4
2018,032,SO,NC043,J,0,1,2,1,3,35.6616,-81.37032,2.25,4
2018,032,SO,NC043,N,0,0,1,0,1,35.6616,-81.37032,3,4
2018,032,SO,NC043,Q,3,1,2,0,5,35.6616,-81.37032,5,4
2018,032,SO,NC044,1,0,1,0,1,1,35.478218,-80.864412,1.5,7
2018,032,SO,NC044,2,1,13,12,10,9,35.478218,-80.864412,0.7714285714,7
2018,032,SO,NC044,4,1,6,10,8,1,35.478218,-80.864412,0.125,7
2018,032,SO,NC044,6,0,0,2,2,0,35.478218,-80.864412,0,7
2018,032,SO,NC044,8,3,14,10,19,1,35.478218,-80.864412,0.0697674419,7
2018,032,SO,NC044,B,0,0,0,1,0,35.478218,-80.864412,0,7
2018,032,SO,NC044,D,0,1,2,1,2,35.478218,-80.864412,1.5,7
2018,032,SO,NC044,E,0,0,0,0,1,35.478218,-80.864412,0,7
2018,032,SO,NC044,G,0,0,3,1,1,35.478218,-80.864412,0.75,7
2018,032,SO,NC044,J,1,1,1,2,0,35.478218,-80.864412,0,7
2018,032,SO,NC044,Q,0,2,7,3,0,35.478218,-80.864412,0,7
2018,032,SO,NC048,1,0,1,3,0,0,35.411756,-80.646757,0,7
2018,032,SO,NC048,2,5,15,15,12,4,35.411756,-80.646757,0.2857142857,7
2018,032,SO,NC048,4,0,13,12,15,0,35.411756,-80.646757,0,7
2018,032,SO,NC048,6,0,0,2,3,0,35.411756,-80.646757,0,7
2018,032,SO,NC048,8,1,12,8,13,4,35.411756,-80.646757,0.3636363636,7
2018,032,SO,NC048,B,0,1,0,0,0,35.411756,-80.646757,0,7
2018,032,SO,NC048,D,0,0,0,0,3,35.411756,-80.646757,0,7
2018,032,SO,NC048,E,-1,0,0,1,0,35.411756,-80.646757,0,7
2018,032,SO,NC048,G,0,1,0,0,0,35.411756,-80.646757,0,7
2018,032,SO,NC048,J,0,0,1,0,0,35.411756,-80.646757,0,7
2018,032,SO,NC048,N,0,0,1,0,0,35.411756,-80.646757,0,7
2018,032,SO,NC048,Q,1,5,10,3,7,35.411756,-80.646757,1.1666666667,7
2018,032,SO,NC064,1,1,0,3,12,8,35.137982,-80.938181,1.6,6
2018,032,SO,NC064,2,1,17,14,7,17,35.137982,-80.938181,1.3421052632,6
2018,032,SO,NC064,4,1,7,4,13,4,35.137982,-80.938181,0.5,6
2018,032,SO,NC064,6,1,3,5,4,1,35.137982,-80.938181,0.25,6
2018,032,SO,NC064,8,4,14,20,14,23,35.137982,-80.938181,1.4375,6
2018,032,SO,NC064,B,0,0,0,0,0,35.137982,-80.938181,0,6
2018,032,SO,NC064,D,0,0,1,0,0,35.137982,-80.938181,0,6
2018,032,SO,NC064,E,1,0,0,0,0,35.137982,-80.938181,0,6
2018,032,SO,NC064,G,0,1,0,0,0,35.137982,-80.938181,0,6
2018,032,SO,NC064,Q,0,9,4,5,8,35.137982,-80.938181,1.3333333333,6
2018,032,SO,NC065,1,0,0,0,1,0,35.010982,-80.551224,0,7
2018,032,SO,NC065,2,1,7,12,4,15,35.010982,-80.551224,1.9565217391,7
2018,032,SO,NC065,4,5,17,14,9,2,35.010982,-80.551224,0.15,7
2018,032,SO,NC065,6,0,0,2,2,0,35.010982,-80.551224,0,7
2018,032,SO,NC065,8,3,11,5,12,11,35.010982,-80.551224,1.1785714286,7
2018,032,SO,NC065,D,0,0,1,0,3,35.010982,-80.551224,9,7
2018,032,SO,NC065,E,0,0,1,0,0,35.010982,-80.551224,0,7
2018,032,SO,NC065,J,0,2,3,0,1,35.010982,-80.551224,0.6,7
2018,032,SO,NC065,Q,0,1,2,2,1,35.010982,-80.551224,0.6,7
2018,032,SO,SC030,1,0,1,0,2,4,35.006322,-80.942526,4,8
2018,032,SO,SC030,2,6,24,14,14,25,35.006322,-80.942526,1.4423076923,8
2018,032,SO,SC030,4,5,15,11,17,4,35.006322,-80.942526,0.2790697674,8
2018,032,SO,SC030,6,0,1,2,8,0,35.006322,-80.942526,0,8
2018,032,SO,SC030,8,8,21,17,16,12,35.006322,-80.942526,0.6666666667,8
2018,032,SO,SC030,B,0,0,2,0,0,35.006322,-80.942526,0,8
2018,032,SO,SC030,D,0,0,1,3,4,35.006322,-80.942526,3,8
2018,032,SO,SC030,E,0,1,1,1,0,35.006322,-80.942526,0,8
2018,032,SO,SC030,G,0,0,0,0,2,35.006322,-80.942526,0,8
2018,032,SO,SC030,J,0,2,1,4,0,35.006322,-80.942526,0,8
2018,032,SO,SC030,Q,0,3,9,3,3,35.006322,-80.942526,0.6,8
2018,033,SC,LA024,1,0,1,1,2,0,30.457687,-90.114529,0,6
2018,033,SC,LA024,2,2,2,1,14,1,30.457687,-90.114529,0.1764705882,6
2018,033,SC,LA024,4,0,3,11,7,1,30.457687,-90.114529,0.1428571429,6
2018,033,SC,LA024,8,2,2,5,6,15,30.457687,-90.114529,3.4615384615,6
2018,033,SC,LA024,D,0,2,0,0,7,30.457687,-90.114529,10.5,6
2018,033,SC,LA024,J,0,0,0,1,0,30.457687,-90.114529,0,6
2018,033,SC,LA024,N,0,0,0,0,1,30.457687,-90.114529,0,6
2018,033,SC,LA024,Q,0,0,2,2,2,30.457687,-90.114529,1.5,6
2018,033,SC,LA028,1,0,1,0,1,1,30.516364,-90.476064,1.5,5
2018,033,SC,LA028,2,1,7,1,4,2,30.516364,-90.476064,0.5,5
2018,033,SC,LA028,4,2,18,7,7,21,30.516364,-90.476064,1.96875,5
2018,033,SC,LA028,6,0,1,2,2,0,30.516364,-90.476064,0,5
2018,033,SC,LA028,8,3,4,2,0,4,30.516364,-90.476064,2,5
2018,033,SC,LA028,D,0,0,0,0,3,30.516364,-90.476064,0,5
2018,033,SC,LA028,G,0,0,0,0,1,30.516364,-90.476064,0,5
2018,033,SC,LA028,Q,2,3,0,1,6,30.516364,-90.476064,4.5,5
2018,033,SC,LA031,2,1,3,6,4,6,30.268846,-89.678399,1.3846153846,5
2018,033,SC,LA031,4,5,8,5,5,17,30.268846,-89.678399,2.8333333333,5
2018,033,SC,LA031,6,0,0,1,4,0,30.268846,-89.678399,0,5
2018,033,SC,LA031,8,1,3,5,2,6,30.268846,-89.678399,1.8,5
2018,033,SC,LA031,D,0,0,1,2,1,30.268846,-89.678399,1,5
2018,033,SC,LA031,G,1,0,1,1,0,30.268846,-89.678399,0,5
2018,033,SC,LA031,J,0,1,0,3,0,30.268846,-89.678399,0,5
2018,033,SC,LA031,N,0,0,1,0,1,30.268846,-89.678399,3,5
2018,033,SC,LA031,Q,0,1,2,0,2,30.268846,-89.678399,2,5
2018,033,SC,LA033,1,0,0,1,1,3,29.9956,-90.214291,4.5,7
2018,033,SC,LA033,2,3,5,5,6,4,29.9956,-90.214291,0.75,7
2018,033,SC,LA033,4,5,7,5,15,14,29.9956,-90.214291,1.5555555556,7
2018,033,SC,LA033,8,5,11,15,14,9,29.9956,-90.214291,0.675,7
2018,033,SC,LA033,D,0,0,1,0,0,29.9956,-90.214291,0,7
2018,033,SC,LA033,J,0,0,0,2,0,29.9956,-90.214291,0,7
2018,033,SC,LA033,N,0,1,0,0,2,29.9956,-90.214291,6,7
2018,033,SC,LA033,Q,0,4,4,7,5,29.9956,-90.214291,1,7
2018,033,SC,LA036,1,0,1,0,1,1,29.878094,-90.069635,1.5,5
2018,033,SC,LA036,2,2,5,6,13,1,29.878094,-90.069635,0.125,5
2018,033,SC,LA036,4,4,16,13,8,17,29.878094,-90.069635,1.3783783784,5
2018,033,SC,LA036,6,0,0,1,1,0,29.878094,-90.069635,0,5
2018,033,SC,LA036,8,-1,6,10,7,3,29.878094,-90.069635,0.3913043478,5
2018,033,SC,LA036,D,0,0,0,2,1,29.878094,-90.069635,1.5,5
2018,033,SC,LA036,G,0,0,0,0,2,29.878094,-90.069635,0,5
2018,033,SC,LA036,J,0,0,0,2,0,29.878094,-90.069635,0,5
2018,033,SC,LA036,N,0,1,2,0,1,29.878094,-90.069635,1,5
2018,033,SC,LA036,Q,0,2,1,1,1,29.878094,-90.069635,0.75,5
2018,034,CE,OH027,1,1,0,0,2,0,40.080299,-82.9378,0,7
2018,034,CE,OH027,2,4,12,22,16,6,40.080299,-82.9378,0.36,7
2018,034,CE,OH027,4,5,16,15,17,1,40.080299,-82.9378,0.0625,7
2018,034,CE,OH027,8,1,15,29,17,6,40.080299,-82.9378,0.2950819672,7
2018,034,CE,OH027,D,3,0,1,2,13,40.080299,-82.9378,13,7
2018,034,CE,OH027,N,0,0,0,2,0,40.080299,-82.9378,0,7
2018,034,CE,OH027,Q,0,1,4,4,0,40.080299,-82.9378,0,7
2018,034,CE,OH037,2,11,26,24,33,20,39.844452,-82.879107,0.7228915663,9
2018,034,CE,OH037,4,14,23,37,47,4,39.844452,-82.879107,0.1121495327,9
2018,034,CE,OH037,8,10,30,35,54,17,39.844452,-82.879107,0.4285714286,9
2018,034,CE,OH037,D,0,1,2,2,2,39.844452,-82.879107,1.2,9
2018,034,CE,OH037,E,1,0,0,1,0,39.844452,-82.879107,0,9
2018,034,CE,OH037,J,0,0,0,2,0,39.844452,-82.879107,0,9
2018,034,CE,OH037,Q,0,2,3,4,0,39.844452,-82.879107,0,9
2018,034,CE,OH042,1,0,0,0,1,0,39.951399,-83.128,0,9
2018,034,CE,OH042,2,16,37,29,29,36,39.951399,-83.128,1.1368421053,9
2018,034,CE,OH042,4,9,37,35,63,33,39.951399,-83.128,0.7333333333,9
2018,034,CE,OH042,8,10,51,43,55,19,39.951399,-83.128,0.3825503356,9
2018,034,CE,OH042,B,0,0,0,0,0,39.951399,-83.128,0,9
2018,034,CE,OH042,D,1,1,2,0,6,39.951399,-83.128,6,9
2018,034,CE,OH042,E,0,0,-1,0,0,39.951399,-83.128,0,9
2018,034,CE,OH042,J,0,0,0,2,0,39.951399,-83.128,0,9
2018,034,CE,OH042,Q,0,6,8,9,0,39.951399,-83.128,0,9
2018,034,CE,OH057,2,3,11,20,28,5,40.120326,-83.033953,0.2542372881,8
2018,034,CE,OH057,4,1,12,14,19,8,40.120326,-83.033953,0.5333333333,8
2018,034,CE,OH057,6,0,0,0,2,0,40.120326,-83.033953,0,8
2018,034,CE,OH057,8,1,31,30,24,1,40.120326,-83.033953,0.0352941176,8
2018,034,CE,OH057,B,0,0,0,0,0,40.120326,-83.033953,0,8
2018,034,CE,OH057,D,1,2,0,0,4,40.120326,-83.033953,6,8
2018,034,CE,OH057,E,0,0,1,0,0,40.120326,-83.033953,0,8
2018,034,CE,OH057,G,0,0,1,0,0,40.120326,-83.033953,0,8
2018,034,CE,OH057,J,0,0,0,2,0,40.120326,-83.033953,0,8
2018,034,CE,OH057,N,0,0,1,0,1,40.120326,-83.033953,3,8
2018,034,CE,OH057,Q,1,4,4,7,0,40.120326,-83.033953,0,8
2018,034,CE,OH068,1,0,0,0,1,1,40.00488,-82.34646,3,3
2018,034,CE,OH068,2,0,4,6,9,12,40.00488,-82.34646,1.8947368421,3
2018,034,CE,OH068,4,2,2,4,2,3,40.00488,-82.34646,1.125,3
2018,034,CE,OH068,8,1,3,5,4,0,40.00488,-82.34646,0,3
2018,034,CE,OH068,D,0,0,0,0,1,40.00488,-82.34646,0,3
2018,034,CE,OH068,J,0,0,0,1,0,40.00488,-82.34646,0,3
2018,034,CE,OH068,Q,0,2,1,1,3,40.00488,-82.34646,2.25,3
2018,035,EA,NY013,2,4,8,11,25,8,42.969504,-78.798576,0.5454545455,9
2018,035,EA,NY013,4,0,5,11,10,2,42.969504,-78.798576,0.2307692308,9
2018,035,EA,NY013,6,0,0,1,2,0,42.969504,-78.798576,0,9
2018,035,EA,NY013,8,4,34,17,26,7,42.969504,-78.798576,0.2727272727,9
2018,035,EA,NY013,D,0,1,0,1,5,42.969504,-78.798576,7.5,9
2018,035,EA,NY013,G,0,1,0,0,0,42.969504,-78.798576,0,9
2018,035,EA,NY013,J,1,1,1,3,0,42.969504,-78.798576,0,9
2018,035,EA,NY013,N,0,0,1,2,5,42.969504,-78.798576,5,9
2018,035,EA,NY013,Q,0,2,8,14,0,42.969504,-78.798576,0,9
2018,035,EA,NY077,2,0,9,4,5,43,42.764164,-78.742821,7.1666666667,5
2018,035,EA,NY077,4,0,12,6,3,2,42.764164,-78.742821,0.2857142857,5
2018,035,EA,NY077,6,0,0,2,3,3,42.764164,-78.742821,1.8,5
2018,035,EA,NY077,8,5,14,9,19,3,42.764164,-78.742821,0.2142857143,5
2018,035,EA,NY077,D,0,2,0,2,3,42.764164,-78.742821,2.25,5
2018,035,EA,NY077,G,0,0,0,0,1,42.764164,-78.742821,0,5
2018,035,EA,NY077,J,0,0,1,1,0,42.764164,-78.742821,0,5
2018,035,EA,NY077,N,0,1,0,0,8,42.764164,-78.742821,24,5
2018,035,EA,NY077,Q,0,0,-1,3,0,42.764164,-78.742821,0,5
2018,035,EA,NY102,2,2,2,2,5,8,42.10072,-79.322878,2.6666666667,4
2018,035,EA,NY102,4,1,1,1,5,2,42.10072,-79.322878,0.8571428571,4
2018,035,EA,NY102,6,0,1,0,2,2,42.10072,-79.322878,2,4
2018,035,EA,NY102,8,1,3,3,9,8,42.10072,-79.322878,1.6,4
2018,035,EA,NY102,D,0,0,0,0,5,42.10072,-79.322878,0,4
2018,035,EA,NY102,G,0,0,0,0,1,42.10072,-79.322878,0,4
2018,035,EA,NY102,J,0,0,0,0,1,42.10072,-79.322878,0,4
2018,035,EA,NY102,N,1,0,0,0,1,42.10072,-79.322878,0,4
2018,035,EA,NY102,Q,0,1,3,3,0,42.10072,-79.322878,0,4
2018,035,EA,NY115,2,2,7,10,7,12,42.980183,-78.734894,1.5,5
2018,035,EA,NY115,4,1,5,5,8,5,42.980183,-78.734894,0.8333333333,5
2018,035,EA,NY115,6,0,0,0,1,1,42.980183,-78.734894,3,5
2018,035,EA,NY115,8,2,13,14,11,5,42.980183,-78.734894,0.3947368421,5
2018,035,EA,NY115,B,0,0,0,0,0,42.980183,-78.734894,0,5
2018,035,EA,NY115,D,0,0,0,0,5,42.980183,-78.734894,0,5
2018,035,EA,NY115,G,0,0,0,0,1,42.980183,-78.734894,0,5
2018,035,EA,NY115,J,0,1,3,0,0,42.980183,-78.734894,0,5
2018,035,EA,NY115,N,0,1,0,0,3,42.980183,-78.734894,9,5
2018,035,EA,NY115,Q,0,0,0,2,0,42.980183,-78.734894,0,5
2018,035,EA,NY117,1,0,0,1,0,0,43.013771,-78.958496,0,5
2018,035,EA,NY117,2,2,4,4,6,13,43.013771,-78.958496,2.7857142857,5
2018,035,EA,NY117,4,1,2,7,6,0,43.013771,-78.958496,0,5
2018,035,EA,NY117,6,0,0,0,0,0,43.013771,-78.958496,0,5
2018,035,EA,NY117,8,3,6,9,11,31,43.013771,-78.958496,3.5769230769,5
2018,035,EA,NY117,B,0,0,0,0,0,43.013771,-78.958496,0,5
2018,035,EA,NY117,D,0,0,0,1,1,43.013771,-78.958496,3,5
2018,035,EA,NY117,G,0,0,0,0,1,43.013771,-78.958496,0,5
2018,035,EA,NY117,J,0,0,0,1,2,43.013771,-78.958496,6,5
2018,035,EA,NY117,Q,0,0,0,2,0,43.013771,-78.958496,0,5
2018,036,SC,OK015,1,0,0,0,0,0,35.43866,-97.439577,0,6
2018,036,SC,OK015,2,4,3,9,4,1,35.43866,-97.439577,0.1875,6
2018,036,SC,OK015,4,7,10,15,22,20,35.43866,-97.439577,1.2765957447,6
2018,036,SC,OK015,6,0,0,0,7,0,35.43866,-97.439577,0,6
2018,036,SC,OK015,8,5,9,11,9,9,35.43866,-97.439577,0.9310344828,6
2018,036,SC,OK015,D,0,0,2,0,0,35.43866,-97.439577,0,6
2018,036,SC,OK015,G,1,0,1,0,0,35.43866,-97.439577,0,6
2018,036,SC,OK015,J,0,0,1,2,0,35.43866,-97.439577,0,6
2018,036,SC,OK015,N,0,0,1,1,1,35.43866,-97.439577,1.5,6
2018,036,SC,OK015,Q,2,7,7,3,6,35.43866,-97.439577,1.0588235294,6
2018,036,SC,OK018,1,0,0,0,1,1,35.622482,-97.470627,3,8
2018,036,SC,OK018,2,1,8,6,10,13,35.622482,-97.470627,1.625,8
2018,036,SC,OK018,4,9,13,16,23,4,35.622482,-97.470627,0.2307692308,8
2018,036,SC,OK018,6,0,0,2,2,2,35.622482,-97.470627,1.5,8
2018,036,SC,OK018,8,3,18,10,16,28,35.622482,-97.470627,1.9090909091,8
2018,036,SC,OK018,B,0,1,0,0,0,35.622482,-97.470627,0,8
2018,036,SC,OK018,D,0,1,1,2,0,35.622482,-97.470627,0,8
2018,036,SC,OK018,E,0,1,3,3,0,35.622482,-97.470627,0,8
2018,036,SC,OK018,G,0,0,1,0,1,35.622482,-97.470627,3,8
2018,036,SC,OK018,J,0,1,0,3,0,35.622482,-97.470627,0,8
2018,036,SC,OK018,N,0,0,1,5,1,35.622482,-97.470627,0.5,8
2018,036,SC,OK018,Q,0,5,1,9,11,35.622482,-97.470627,2.2,8
2018,036,SC,OK024,1,0,1,0,1,0,35.252751,-97.460386,0,7
2018,036,SC,OK024,2,0,11,9,9,12,35.252751,-97.460386,1.2413793103,7
2018,036,SC,OK024,4,4,15,25,7,8,35.252751,-97.460386,0.5106382979,7
2018,036,SC,OK024,6,0,3,4,4,5,35.252751,-97.460386,1.3636363636,7
2018,036,SC,OK024,8,0,12,8,12,10,35.252751,-97.460386,0.9375,7
2018,036,SC,OK024,B,0,0,0,1,1,35.252751,-97.460386,3,7
2018,036,SC,OK024,D,0,1,2,5,3,35.252751,-97.460386,1.125,7
2018,036,SC,OK024,E,0,0,1,0,3,35.252751,-97.460386,9,7
2018,036,SC,OK024,G,0,1,0,0,0,35.252751,-97.460386,0,7
2018,036,SC,OK024,J,0,2,2,4,3,35.252751,-97.460386,1.125,7
2018,036,SC,OK024,N,1,0,1,0,1,35.252751,-97.460386,3,7
2018,036,SC,OK024,Q,0,8,5,2,20,35.252751,-97.460386,4,7
2018,036,SC,OK030,1,0,0,2,0,0,35.393759,-97.524997,0,6
2018,036,SC,OK030,2,0,8,6,9,2,35.393759,-97.524997,0.2608695652,6
2018,036,SC,OK030,4,3,8,9,11,7,35.393759,-97.524997,0.75,6
2018,036,SC,OK030,6,0,1,1,2,0,35.393759,-97.524997,0,6
2018,036,SC,OK030,8,7,11,14,11,8,35.393759,-97.524997,0.6666666667,6
2018,036,SC,OK030,B,0,0,0,0,0,35.393759,-97.524997,0,6
2018,036,SC,OK030,D,0,1,1,3,5,35.393759,-97.524997,3,6
2018,036,SC,OK030,G,0,0,1,0,6,35.393759,-97.524997,18,6
2018,036,SC,OK030,J,0,2,1,3,0,35.393759,-97.524997,0,6
2018,036,SC,OK030,N,0,1,0,1,1,35.393759,-97.524997,1.5,6
2018,036,SC,OK030,Q,0,2,2,2,2,35.393759,-97.524997,1,6
2018,037,SO,NC021,1,0,0,1,4,0,35.350441,-82.494453,0,4
2018,037,SO,NC021,2,0,0,2,4,3,35.350441,-82.494453,1.5,4
2018,037,SO,NC021,4,1,1,4,7,5,35.350441,-82.494453,1.25,4
2018,037,SO,NC021,6,0,0,0,1,0,35.350441,-82.494453,0,4
2018,037,SO,NC021,8,0,2,4,5,1,35.350441,-82.494453,0.2727272727,4
2018,037,SO,NC021,B,0,0,0,0,1,35.350441,-82.494453,0,4
2018,037,SO,NC021,D,0,1,2,1,1,35.350441,-82.494453,0.75,4
2018,037,SO,NC021,J,0,0,0,1,0,35.350441,-82.494453,0,4
2018,037,SO,NC021,N,0,0,0,1,0,35.350441,-82.494453,0,4
2018,037,SO,NC021,Q,0,2,3,1,0,35.350441,-82.494453,0,4
2018,037,SO,NC060,1,0,1,4,3,1,35.594556,-82.501708,0.375,5
2018,037,SO,NC060,2,2,6,10,12,8,35.594556,-82.501708,0.8571428571,5
2018,037,SO,NC060,4,6,18,16,6,4,35.594556,-82.501708,0.3,5
2018,037,SO,NC060,6,1,6,5,5,3,35.594556,-82.501708,0.5625,5
2018,037,SO,NC060,8,4,13,14,10,4,35.594556,-82.501708,0.3243243243,5
2018,037,SO,NC060,B,0,1,0,1,0,35.594556,-82.501708,0,5
2018,037,SO,NC060,D,0,3,0,2,1,35.594556,-82.501708,0.6,5
2018,037,SO,NC060,J,0,1,3,2,0,35.594556,-82.501708,0,5
2018,037,SO,NC060,N,0,0,0,1,0,35.594556,-82.501708,0,5
2018,037,SO,NC060,Q,1,9,8,5,4,35.594556,-82.501708,0.5454545455,5
2018,037,SO,SC027,1,0,2,1,0,1,34.829648,-82.340068,1,6
2018,037,SO,SC027,2,2,2,2,7,13,34.829648,-82.340068,3.5454545455,6
2018,037,SO,SC027,4,3,7,2,4,3,34.829648,-82.340068,0.6923076923,6
2018,037,SO,SC027,8,1,9,2,6,11,34.829648,-82.340068,1.9411764706,6
2018,037,SO,SC027,G,0,0,1,0,1,34.829648,-82.340068,3,6
2018,037,SO,SC027,Q,0,3,1,1,1,34.829648,-82.340068,0.6,6
2018,037,SO,SC039,1,0,1,0,3,2,34.968571,-82.255432,1.5,6
2018,037,SO,SC039,2,2,7,9,11,4,34.968571,-82.255432,0.4444444444,6
2018,037,SO,SC039,4,1,12,12,10,9,34.968571,-82.255432,0.7941176471,6
2018,037,SO,SC039,6,0,2,2,1,0,34.968571,-82.255432,0,6
2018,037,SO,SC039,8,1,11,3,5,14,34.968571,-82.255432,2.2105263158,6
2018,037,SO,SC039,B,0,0,0,1,0,34.968571,-82.255432,0,6
2018,037,SO,SC039,D,1,0,0,0,1,34.968571,-82.255432,0,6
2018,037,SO,SC039,G,0,0,1,0,0,34.968571,-82.255432,0,6
2018,037,SO,SC039,J,0,2,2,0,1,34.968571,-82.255432,0.75,6
2018,037,SO,SC039,N,0,0,0,0,2,34.968571,-82.255432,0,6
2018,037,SO,SC039,Q,1,3,0,2,9,34.968571,-82.255432,5.4,6
2018,037,SO,SC042,1,0,0,1,1,1,34.536322,-82.732656,1.5,3
2018,037,SO,SC042,2,2,2,5,8,4,34.536322,-82.732656,0.8,3
2018,037,SO,SC042,4,1,7,5,9,1,34.536322,-82.732656,0.1428571429,3
2018,037,SO,SC042,8,1,2,3,8,5,34.536322,-82.732656,1.1538461538,3
2018,037,SO,SC042,B,0,0,0,0,0,34.536322,-82.732656,0,3
2018,037,SO,SC042,D,0,0,0,1,1,34.536322,-82.732656,3,3
2018,037,SO,SC042,J,0,0,0,2,0,34.536322,-82.732656,0,3
2018,037,SO,SC042,N,0,1,0,0,0,34.536322,-82.732656,0,3
2018,037,SO,SC042,Q,0,2,0,1,1,34.536322,-82.732656,1,3
2018,037,SO,SC043,1,0,0,0,1,0,34.933791,-81.965052,0,7
2018,037,SO,SC043,2,0,4,8,13,4,34.933791,-81.965052,0.48,7
2018,037,SO,SC043,4,0,16,21,13,2,34.933791,-81.965052,0.12,7
2018,037,SO,SC043,6,0,1,2,2,0,34.933791,-81.965052,0,7
2018,037,SO,SC043,8,0,6,12,4,3,34.933791,-81.965052,0.4090909091,7
2018,037,SO,SC043,B,0,0,0,0,0,34.933791,-81.965052,0,7
2018,037,SO,SC043,D,0,3,1,0,3,34.933791,-81.965052,2.25,7
2018,037,SO,SC043,Q,1,4,2,3,4,34.933791,-81.965052,1.3333333333,7
2018,038,SO,NC008,1,0,1,0,3,0,35.05772,-79.003491,0,8
2018,038,SO,NC008,2,0,4,11,16,3,35.05772,-79.003491,0.2903225806,8
2018,038,SO,NC008,4,7,26,30,23,15,35.05772,-79.003491,0.5696202532,8
2018,038,SO,NC008,6,0,6,5,11,0,35.05772,-79.003491,0,8
2018,038,SO,NC008,8,6,12,16,8,6,35.05772,-79.003491,0.5,8
2018,038,SO,NC008,B,0,0,0,1,0,35.05772,-79.003491,0,8
2018,038,SO,NC008,D,0,7,3,2,4,35.05772,-79.003491,1,8
2018,038,SO,NC008,E,0,0,0,0,1,35.05772,-79.003491,0,8
2018,038,SO,NC008,G,2,0,0,0,0,35.05772,-79.003491,0,8
2018,038,SO,NC008,J,0,0,1,3,0,35.05772,-79.003491,0,8
2018,038,SO,NC008,N,0,0,1,1,0,35.05772,-79.003491,0,8
2018,038,SO,NC008,Q,1,3,3,5,2,35.05772,-79.003491,0.5454545455,8
2018,038,SO,NC027,1,0,0,1,1,1,35.974314,-77.831514,1.5,5
2018,038,SO,NC027,2,1,2,5,4,2,35.974314,-77.831514,0.5454545455,5
2018,038,SO,NC027,4,0,2,10,4,0,35.974314,-77.831514,0,5
2018,038,SO,NC027,6,0,3,2,1,1,35.974314,-77.831514,0.5,5
2018,038,SO,NC027,8,2,2,6,3,4,35.974314,-77.831514,1.0909090909,5
2018,038,SO,NC027,D,1,1,0,0,0,35.974314,-77.831514,0,5
2018,038,SO,NC027,J,1,1,0,0,1,35.974314,-77.831514,3,5
2018,038,SO,NC027,Q,1,0,1,1,4,35.974314,-77.831514,6,5
2018,038,SO,NC028,1,0,0,1,1,0,35.84172,-78.63252,0,8
2018,038,SO,NC028,2,2,14,18,11,15,35.84172,-78.63252,1.0465116279,8
2018,038,SO,NC028,4,6,19,17,14,44,35.84172,-78.63252,2.64,8
2018,038,SO,NC028,6,0,0,3,4,1,35.84172,-78.63252,0.4285714286,8
2018,038,SO,NC028,8,3,20,14,9,17,35.84172,-78.63252,1.1860465116,8
2018,038,SO,NC028,D,0,1,4,1,6,35.84172,-78.63252,3,8
2018,038,SO,NC028,G,0,0,1,0,2,35.84172,-78.63252,6,8
2018,038,SO,NC028,J,0,1,2,1,1,35.84172,-78.63252,0.75,8
2018,038,SO,NC028,N,0,0,1,0,0,35.84172,-78.63252,0,8
2018,038,SO,NC028,Q,0,4,8,8,1,35.84172,-78.63252,0.15,8
2018,038,SO,NC030,1,0,0,1,1,1,35.964557,-78.940527,1.5,4
2018,038,SO,NC030,2,1,11,6,11,4,35.964557,-78.940527,0.4285714286,4
2018,038,SO,NC030,4,2,9,7,10,11,35.964557,-78.940527,1.2692307692,4
